Taxpayer_ID,Business_Name,Tax_Year,Tax_Type,Industry,City,Reported_Revenue,Reported_Deductions,Taxable_Income,Tax_Paid,Expected_Tax,Estimated_Tax_Gap,Number_of_Employees,Filing_Status,Previously_Audited,Prior_Audit_Result,Industry_Avg_Revenue,Revenue_Ratio,Compliance_Flag
MA-012880,Valley Manufacturing Services,2023,Income,Restaurant,Boston,147083.0,23605.25,123477.75,7145.38,15626.42,8481.04,8,On Time,No,N/A,450000,0.3269,Suspicious
MA-012881,Valley Real Estate Ventures,2025,Income,Hospitality,Lynn,356193.59,127081.82,229111.77,11580.72,15168.84,3588.12,7,On Time,Yes,Compliant,350000,1.0177,Compliant
MA-012882,Colonial Professional Services Enterprise,2025,Special Fuels,Real Estate,New Bedford,225628.62,45633.2,179995.42,43198.9,86335.53,43136.63,1,Late,No,N/A,700000,0.3223,Suspicious
MA-012883,Patriot Healthcare Services,2025,Meals,Retail,Somerville,608060.6,181107.15,426953.45,29886.74,33188.04,3301.29,6,On Time,Yes,Compliant,600000,1.0134,Compliant
MA-012884,Cape Retail Partners,2025,Sales/Use,Healthcare,Quincy,1518368.23,640499.47,877868.76,54866.8,61762.42,6895.63,17,On Time,Yes,Compliant,1200000,1.2653,Compliant
MA-012885,Coastal Construction Ventures,2023,Corporate,Professional Services,New Bedford,516190.42,207102.13,309088.29,19083.48,25654.94,6571.46,1,On Time,No,N/A,500000,1.0324,Compliant
MA-012886,Coastal Healthcare Inc,2023,Rooms Occupancy,Restaurant,Quincy,713719.34,253350.61,460368.73,26471.2,29479.11,3007.9,8,On Time,No,N/A,450000,1.586,Compliant
MA-012887,Harbor Hospitality Enterprise,2022,Income,Construction,Boston,1002882.63,320119.99,682762.64,68814.46,83095.14,14280.68,8,On Time,No,N/A,800000,1.2536,Compliant
MA-012888,Harbor Real Estate Partners,2022,Corporate,Professional Services,Boston,552438.74,101231.64,451207.1,47929.17,38501.78,0.0,1,Late,No,N/A,500000,1.1049,Compliant
MA-012889,Coastal Healthcare Inc,2022,Sales/Use,Manufacturing,Cambridge,1727276.84,712332.18,1014944.66,63434.04,75427.41,11993.37,19,On Time,No,N/A,1500000,1.1515,Compliant
MA-012890,Northern Auto Repair Co,2024,Income,Retail,Boston,504569.96,107279.0,397290.96,43701.65,52874.64,9172.99,11,On Time,No,N/A,600000,0.8409,Underpaid
MA-012891,Eastern Real Estate Group,2024,Sales/Use,Retail,Boston,197333.55,48683.29,148650.26,9290.64,17366.49,8075.85,1,On Time,No,N/A,600000,0.3289,Underpaid
MA-012892,Valley Auto Repair Associates,2025,Income,Construction,Boston,657221.11,184580.01,472641.1,43812.89,72984.61,29171.72,22,On Time,Yes,Fraud,800000,0.8215,Underpaid
MA-012893,Commonwealth Healthcare Group,2024,Corporate,Retail,Boston,597211.47,131200.07,466011.39,33989.53,28006.25,0.0,10,On Time,Yes,Underpaid,600000,0.9954,Compliant
MA-012894,Valley Restaurant Associates,2025,Sales/Use,Construction,Springfield,743903.6,117343.07,626560.53,39160.03,32667.3,0.0,19,Amended,No,N/A,800000,0.9299,Compliant
MA-012895,Pioneer Manufacturing Services,2023,Income,Retail,Boston,248731.06,51893.78,196837.29,15123.92,16244.16,1120.24,3,Late,No,N/A,600000,0.4146,Compliant
MA-012896,Patriot Restaurant LLC,2022,Income,Healthcare,Worcester,548081.57,199489.16,348592.4,24095.25,25073.87,978.62,1,On Time,No,N/A,1200000,0.4567,Compliant
MA-012897,Harbor Construction Holdings,2024,Sales/Use,Professional Services,Springfield,377505.36,105961.62,271543.73,16971.48,25876.65,8905.17,7,On Time,No,N/A,500000,0.755,Underpaid
MA-012898,Beacon Professional Services Co,2024,Income,Restaurant,Lowell,227084.82,77303.3,149781.51,13182.53,29892.88,16710.35,4,On Time,No,N/A,450000,0.5046,Underpaid
MA-012899,Harbor Real Estate Partners,2022,Sales/Use,Real Estate,Cambridge,490019.54,207099.75,282919.79,17682.49,65458.2,47775.72,17,Not Filed,No,N/A,700000,0.7,Suspicious
MA-012900,Commonwealth Manufacturing Ventures,2022,Corporate,Professional Services,Springfield,595639.3,221183.54,374455.77,21250.49,28286.16,7035.67,4,Amended,No,N/A,500000,1.1913,Compliant
MA-012901,Patriot Manufacturing Partners,2025,Corporate,Restaurant,Springfield,513280.75,179465.64,333815.11,29662.25,35123.16,5460.91,4,Late,No,N/A,450000,1.1406,Compliant
MA-012902,Atlantic Retail Co,2023,Corporate,Real Estate,Worcester,618997.44,228136.77,390860.67,21166.01,21561.21,395.2,16,On Time,No,N/A,700000,0.8843,Compliant
MA-012903,Central Healthcare Services,2025,Income,Professional Services,Boston,688731.96,198061.33,490670.64,30420.5,32151.32,1730.82,9,On Time,No,N/A,500000,1.3775,Compliant
MA-012904,Harbor Hospitality Enterprise,2022,Sales/Use,Retail,New Bedford,144644.32,48271.0,96373.32,6023.33,6391.99,368.65,1,Late,No,N/A,600000,0.2411,Compliant
MA-012905,Harbor Professional Services Inc,2024,Meals,Construction,New Bedford,1573304.38,555689.11,1017615.26,71233.07,90245.55,19012.48,18,On Time,No,N/A,800000,1.9666,Compliant
MA-012906,Cape Restaurant Group,2024,Meals,Retail,Fall River,824998.97,260581.79,564417.18,39509.2,41228.16,1718.95,17,Late,No,N/A,600000,1.375,Compliant
MA-012907,Central Healthcare Services,2023,Income,Manufacturing,Boston,855798.56,290313.07,565485.49,30511.6,72003.09,41491.49,15,Amended,No,N/A,1500000,0.5705,Suspicious
MA-012908,Pilgrim Manufacturing Enterprise,2023,Income,Retail,Fall River,70769.8,25244.33,45525.46,3370.51,5481.26,2110.74,4,On Time,No,N/A,600000,0.1179,Underpaid
MA-012909,Federal Hospitality Holdings,2025,Corporate,Construction,Fall River,553315.91,130025.76,423290.15,29056.38,29647.04,590.66,7,Amended,No,N/A,800000,0.6916,Compliant
MA-012910,Commonwealth Manufacturing Services,2023,Rooms Occupancy,Professional Services,Quincy,75693.25,13744.07,61949.18,3562.08,12368.3,8806.23,2,Amended,No,N/A,500000,0.1514,Suspicious
MA-012911,Cape Hospitality LLC,2024,Corporate,Retail,Somerville,610033.18,223014.62,387018.56,24217.39,27522.24,3304.85,8,Late,No,N/A,600000,1.0167,Compliant
MA-012912,Coastal Retail Holdings,2023,Corporate,Retail,Boston,0.0,0.0,0.0,0.0,27935.83,27935.83,10,Not Filed,No,N/A,600000,0.0,Non-Filer
MA-012913,Southern Retail Solutions,2025,Income,Retail,Springfield,310943.84,107444.85,203498.98,19032.03,33457.67,14425.63,1,On Time,No,N/A,600000,0.5182,Underpaid
MA-012914,Valley Professional Services LLC,2023,Income,Manufacturing,Chelsea,1390448.34,362316.32,1028132.02,119336.19,140085.67,20749.48,18,On Time,No,N/A,1500000,0.927,Compliant
MA-012915,Valley Auto Repair Ventures,2023,Sales/Use,Hospitality,Cambridge,383622.47,77282.62,306339.85,19146.24,18120.66,0.0,11,On Time,No,N/A,350000,1.0961,Compliant
MA-012916,Valley Manufacturing Inc,2024,Income,Restaurant,New Bedford,133306.9,39128.28,94178.63,8927.82,26910.96,17983.14,4,Not Filed,No,N/A,450000,0.2962,Suspicious
MA-012917,Harbor Healthcare Corp,2022,Income,Restaurant,Boston,282266.6,105294.98,176971.62,13670.7,15493.3,1822.61,7,On Time,No,N/A,450000,0.6273,Compliant
MA-012918,Valley Real Estate Associates,2025,Income,Hospitality,Lowell,109443.56,44597.18,64846.38,3532.2,13528.31,9996.11,2,On Time,No,N/A,350000,0.3127,Suspicious
MA-012919,Atlantic Restaurant Inc,2025,Corporate,Professional Services,Boston,150613.29,48857.82,101755.47,5816.98,6018.69,201.71,9,Late,No,N/A,500000,0.3012,Compliant
MA-012920,Cape Restaurant Services,2022,Income,Restaurant,Somerville,161150.13,71688.19,89461.94,5506.74,10871.09,5364.34,1,Amended,No,N/A,450000,0.3581,Underpaid
MA-012921,Cape Real Estate Holdings,2023,Meals,Construction,Somerville,243232.11,65024.02,178208.09,12474.57,52980.7,40506.14,5,On Time,No,N/A,800000,0.304,Suspicious
MA-012922,Pioneer Restaurant Services,2025,Corporate,Healthcare,Worcester,608893.87,207629.81,401264.06,47165.73,53048.71,5882.98,1,On Time,No,N/A,1200000,0.5074,Compliant
MA-012923,Federal Retail Enterprise,2022,Income,Restaurant,Boston,552135.85,189101.88,363033.97,23814.54,27545.8,3731.26,4,Late,No,N/A,450000,1.227,Compliant
MA-012924,Valley Manufacturing Group,2024,Income,Hospitality,Lynn,731189.18,180323.84,550865.33,50640.06,43616.37,0.0,3,On Time,No,N/A,350000,2.0891,Compliant
MA-012925,Northern Healthcare Group,2023,Sales/Use,Real Estate,Lowell,344075.64,69204.26,274871.38,17179.46,23601.49,6422.03,3,Amended,No,N/A,700000,0.4915,Underpaid
MA-012926,Harbor Auto Repair Ventures,2023,Sales/Use,Construction,Chelsea,856518.9,289263.91,567254.99,35453.44,45934.55,10481.11,8,On Time,No,N/A,800000,1.0706,Compliant
MA-012927,Atlantic Real Estate Partners,2024,Corporate,Healthcare,New Bedford,894363.8,149092.63,745271.17,49595.36,63018.73,13423.37,13,Late,No,N/A,1200000,0.7453,Underpaid
MA-012928,Pioneer Restaurant Services,2025,Corporate,Restaurant,Boston,248021.57,100790.61,147230.96,11681.31,14995.5,3314.19,1,On Time,No,N/A,450000,0.5512,Compliant
MA-012929,Pilgrim Auto Repair Ventures,2024,Rooms Occupancy,Auto Repair,Springfield,74448.39,17665.79,56782.6,3265.0,3447.07,182.07,1,Late,No,N/A,300000,0.2482,Compliant
MA-012930,Liberty Auto Repair Solutions,2022,Income,Retail,Brockton,435287.97,110375.85,324912.12,22918.53,28544.35,5625.82,3,On Time,No,N/A,600000,0.7255,Underpaid
MA-012931,Colonial Professional Services Co,2023,Corporate,Healthcare,Boston,1653939.05,631581.01,1022358.04,105778.22,116075.66,10297.45,27,On Time,No,N/A,1200000,1.3783,Compliant
MA-012932,Federal Real Estate Holdings,2024,Corporate,Manufacturing,New Bedford,1295753.36,534686.19,761067.17,51478.97,61971.11,10492.14,7,Late,No,N/A,1500000,0.8638,Compliant
MA-012933,Federal Real Estate Corp,2022,Income,Retail,Lynn,502123.48,158290.81,343832.66,24182.02,25958.08,1776.06,3,On Time,No,N/A,600000,0.8369,Compliant
MA-012934,Eastern Hospitality Associates,2024,Corporate,Professional Services,Boston,380963.52,143034.32,237929.2,27015.56,31455.99,4440.43,1,On Time,No,N/A,500000,0.7619,Compliant
MA-012935,Liberty Healthcare Holdings,2023,Corporate,Manufacturing,Somerville,1144499.45,471565.18,672934.27,78406.68,100784.52,22377.84,12,Late,Yes,Compliant,1500000,0.763,Compliant
MA-012936,Cape Restaurant Services,2025,Income,Retail,Cambridge,453487.91,145617.24,307870.67,17163.9,21729.63,4565.73,6,On Time,Yes,Compliant,600000,0.7558,Compliant
MA-012937,Pilgrim Real Estate Solutions,2024,Income,Retail,Quincy,701751.75,288577.22,413174.53,31507.91,41024.87,9516.96,3,Late,No,N/A,600000,1.1696,Compliant
MA-012938,Patriot Retail Partners,2025,Income,Retail,Boston,855163.12,164380.48,690782.65,53778.17,53253.42,0.0,5,On Time,No,N/A,600000,1.4253,Compliant
MA-012939,Pioneer Auto Repair Holdings,2025,Sales/Use,Construction,Boston,319401.96,134334.15,185067.81,11566.74,12796.43,1229.69,5,On Time,No,N/A,800000,0.3993,Compliant
MA-012940,Summit Construction Holdings,2024,Corporate,Restaurant,Boston,326765.53,127874.63,198890.91,21157.62,29266.7,8109.08,5,Late,No,N/A,450000,0.7261,Compliant
MA-012941,Valley Healthcare Ventures,2022,Sales/Use,Real Estate,New Bedford,94989.12,32774.24,62214.88,3888.43,4954.39,1065.96,8,Late,No,N/A,700000,0.1357,Compliant
MA-012942,Valley Healthcare Enterprise,2022,Income,Hospitality,Boston,418724.75,177195.2,241529.55,21211.15,26617.87,5406.71,1,On Time,No,N/A,350000,1.1964,Compliant
MA-012943,Metro Restaurant Group,2025,Rooms Occupancy,Restaurant,Chelsea,91182.38,26197.2,64985.17,3736.65,9935.46,6198.82,11,Not Filed,No,N/A,450000,0.2026,Suspicious
MA-012944,Central Hospitality Inc,2024,Corporate,Construction,Fall River,601105.48,127679.73,473425.75,53481.02,48981.6,0.0,3,On Time,No,N/A,800000,0.7514,Compliant
MA-012945,Coastal Construction Group,2022,Income,Manufacturing,New Bedford,371534.04,119730.37,251803.67,19137.7,22396.19,3258.49,2,Amended,Yes,Compliant,1500000,0.2477,Compliant
MA-012946,Beacon Retail Partners,2022,Income,Manufacturing,Boston,791416.62,349918.06,441498.56,38146.14,93743.08,55596.94,20,On Time,No,N/A,1500000,0.5276,Underpaid
MA-012947,Patriot Real Estate Ventures,2025,Income,Construction,Boston,375922.58,88128.38,287794.2,16527.63,15801.47,0.0,1,Late,Yes,Underpaid,800000,0.4699,Compliant
MA-012948,Pioneer Healthcare Solutions,2022,Corporate,Retail,Cambridge,672570.77,300386.06,372184.71,35827.68,50452.43,14624.74,13,Not Filed,No,N/A,600000,1.121,Compliant
MA-012949,Pioneer Auto Repair Enterprise,2024,Income,Hospitality,Springfield,161106.27,32327.98,128778.29,7950.9,8406.54,455.64,7,On Time,No,N/A,350000,0.4603,Compliant
MA-012950,Federal Healthcare Group,2023,Corporate,Manufacturing,Somerville,1499670.78,306264.27,1193406.5,81763.54,67919.62,0.0,24,On Time,No,N/A,1500000,0.9998,Compliant
MA-012951,Metro Construction Inc,2024,Rooms Occupancy,Hospitality,Chelsea,347677.42,86969.44,260707.98,14990.71,14406.77,0.0,1,On Time,No,N/A,350000,0.9934,Compliant
MA-012952,Summit Manufacturing Inc,2025,Meals,Professional Services,Worcester,0.0,0.0,0.0,0.0,23044.15,23044.15,11,Not Filed,Yes,Compliant,500000,0.0,Non-Filer
MA-012953,Northern Professional Services LLC,2023,Special Fuels,Restaurant,Worcester,0.0,0.0,0.0,0.0,53268.47,53268.47,2,Not Filed,No,N/A,450000,0.0,Non-Filer
MA-012954,Pilgrim Real Estate Solutions,2022,Corporate,Healthcare,Worcester,1128198.8,401918.61,726280.19,75180.82,96464.56,21283.74,1,On Time,No,N/A,1200000,0.9402,Compliant
MA-012955,Federal Restaurant Services,2023,Sales/Use,Retail,Lynn,780971.38,328874.31,452097.07,28256.07,40957.16,12701.1,7,On Time,No,N/A,600000,1.3016,Underpaid
MA-012956,Eastern Hospitality Solutions,2022,Sales/Use,Professional Services,Boston,471996.49,140931.59,331064.9,20691.56,29404.97,8713.42,6,On Time,No,N/A,500000,0.944,Underpaid
MA-012957,Northern Healthcare Partners,2023,Corporate,Restaurant,Boston,463796.26,87310.02,376486.24,36882.92,52081.91,15198.99,10,On Time,No,N/A,450000,1.0307,Underpaid
MA-012958,Atlantic Professional Services Enterprise,2024,Income,Retail,Worcester,422221.07,147773.97,274447.1,17588.03,29234.56,11646.53,2,On Time,No,N/A,600000,0.7037,Underpaid
MA-012959,Cape Real Estate Ventures,2022,Corporate,Construction,Lowell,1079319.66,330617.84,748701.82,64063.66,69412.37,5348.71,3,On Time,No,N/A,800000,1.3491,Compliant
MA-012960,Pilgrim Auto Repair Ventures,2025,Meals,Restaurant,Worcester,573449.18,239384.04,334065.14,23384.56,25033.62,1649.06,1,Amended,No,N/A,450000,1.2743,Compliant
MA-012961,Cape Real Estate Holdings,2025,Corporate,Construction,New Bedford,1160459.49,215643.04,944816.45,74576.67,62851.04,0.0,15,On Time,Yes,Compliant,800000,1.4506,Compliant
MA-012962,Patriot Real Estate Partners,2024,Income,Retail,Somerville,719582.73,238971.59,480611.14,26297.27,32870.67,6573.39,9,Not Filed,No,N/A,600000,1.1993,Compliant
MA-012963,Harbor Professional Services Partners,2024,Sales/Use,Professional Services,Springfield,122989.6,36383.43,86606.17,5412.89,9103.62,3690.74,1,Late,No,N/A,500000,0.246,Underpaid
MA-012964,Colonial Retail Associates,2025,Sales/Use,Manufacturing,Cambridge,1915098.56,320848.99,1594249.58,99640.6,93828.71,0.0,23,On Time,No,N/A,1500000,1.2767,Compliant
MA-012965,Coastal Restaurant Co,2023,Sales/Use,Retail,Boston,643481.44,177978.53,465502.92,29093.93,43031.3,13937.37,12,Late,Yes,Underpaid,600000,1.0725,Underpaid
MA-012966,Colonial Retail Inc,2022,Rooms Occupancy,Construction,Springfield,489993.72,162570.9,327422.82,18826.81,21578.83,2752.02,2,On Time,No,N/A,800000,0.6125,Compliant
MA-012967,Coastal Retail Partners,2022,Sales/Use,Construction,Springfield,856823.78,129662.54,727161.23,45447.58,35954.91,0.0,1,On Time,No,N/A,800000,1.071,Compliant
MA-012968,Colonial Hospitality Inc,2023,Corporate,Restaurant,Boston,692163.39,232637.86,459525.53,32283.13,34312.99,2029.85,10,Late,No,N/A,450000,1.5381,Compliant
MA-012969,Summit Manufacturing Partners,2022,Income,Manufacturing,Boston,629414.28,132788.68,496625.6,32409.84,113723.02,81313.18,18,On Time,No,N/A,1500000,0.4196,Suspicious
MA-012970,Beacon Retail Partners,2025,Meals,Restaurant,Springfield,648368.62,141850.4,506518.22,35456.28,34838.39,0.0,19,Late,No,N/A,450000,1.4408,Compliant
MA-012971,Valley Restaurant Associates,2022,Meals,Restaurant,Cambridge,256571.44,71527.05,185044.39,12953.11,12079.63,0.0,7,Late,No,N/A,450000,0.5702,Compliant
MA-012972,Central Hospitality Enterprise,2023,Special Fuels,Healthcare,Cambridge,1250679.98,550714.19,699965.79,167991.79,194493.75,26501.96,7,On Time,No,N/A,1200000,1.0422,Compliant
MA-012973,Patriot Manufacturing Partners,2022,Corporate,Restaurant,Lynn,540150.37,114905.84,425244.53,32910.31,31344.05,0.0,10,On Time,No,N/A,450000,1.2003,Compliant
MA-012974,Coastal Hospitality Ventures,2023,Corporate,Professional Services,Lynn,388433.48,157204.85,231228.62,20973.79,28218.26,7244.47,10,On Time,Yes,Compliant,500000,0.7769,Compliant
MA-012975,Coastal Hospitality Solutions,2024,Sales/Use,Professional Services,Chelsea,194357.23,66058.63,128298.6,8018.66,10129.28,2110.62,1,Late,No,N/A,500000,0.3887,Compliant
MA-012976,Coastal Manufacturing Group,2024,Income,Professional Services,Boston,534484.55,146644.0,387840.55,41938.25,41612.98,0.0,6,Late,No,N/A,500000,1.069,Compliant
MA-012977,Northern Restaurant Corp,2022,Sales/Use,Manufacturing,Brockton,1091659.13,422369.37,669289.76,41830.61,58858.15,17027.54,18,On Time,No,N/A,1500000,0.7278,Compliant
MA-012978,Pioneer Healthcare Partners,2024,Meals,Construction,Boston,926650.64,340051.47,586599.17,41061.94,44234.93,3172.99,16,On Time,No,N/A,800000,1.1583,Compliant
MA-012979,Patriot Hospitality Inc,2022,Income,Construction,Boston,758611.75,207933.03,550678.72,49673.47,55118.64,5445.17,12,On Time,No,N/A,800000,0.9483,Compliant
MA-012980,Patriot Real Estate Ventures,2024,Corporate,Construction,Worcester,0.0,0.0,0.0,0.0,45550.75,45550.75,18,Not Filed,No,N/A,800000,0.0,Non-Filer
MA-012981,Cape Restaurant Group,2022,Sales/Use,Hospitality,Lowell,246524.03,94568.79,151955.24,9497.2,12815.01,3317.8,13,On Time,No,N/A,350000,0.7044,Compliant
MA-012982,Pilgrim Healthcare Holdings,2025,Corporate,Manufacturing,New Bedford,1575320.9,670404.73,904916.17,79201.79,101284.78,22082.98,12,Amended,No,N/A,1500000,1.0502,Compliant
MA-012983,Pioneer Real Estate Partners,2022,Rooms Occupancy,Restaurant,New Bedford,300894.19,98783.97,202110.21,11621.34,26596.35,14975.01,8,Amended,No,N/A,450000,0.6687,Suspicious
MA-012984,Commonwealth Hospitality Ventures,2024,Income,Construction,Boston,1087743.1,464580.23,623162.87,56422.5,75777.39,19354.89,19,On Time,No,N/A,800000,1.3597,Compliant
MA-012985,Summit Real Estate LLC,2024,Income,Construction,Springfield,904185.73,280724.71,623461.02,74607.84,82230.01,7622.17,8,On Time,Yes,Compliant,800000,1.1302,Compliant
MA-012986,Coastal Real Estate Solutions,2023,Rooms Occupancy,Auto Repair,Quincy,380344.23,58353.16,321991.07,18514.49,15257.2,0.0,4,Not Filed,No,N/A,300000,1.2678,Compliant
MA-012987,Harbor Hospitality Enterprise,2025,Special Fuels,Construction,Cambridge,1000104.82,238596.43,761508.38,182762.01,193094.75,10332.74,1,Not Filed,No,N/A,800000,1.2501,Compliant
MA-012988,Cape Real Estate Holdings,2025,Corporate,Hospitality,Worcester,383557.24,104208.5,279348.74,30727.82,33384.93,2657.1,1,On Time,No,N/A,350000,1.0959,Compliant
MA-012989,Summit Healthcare Group,2025,Corporate,Hospitality,Boston,545687.6,180246.61,365440.99,20213.5,24259.0,4045.5,9,On Time,No,N/A,350000,1.5591,Compliant
MA-012990,Coastal Real Estate Solutions,2025,Corporate,Healthcare,New Bedford,1356453.36,495925.49,860527.88,46042.95,54032.73,7989.77,18,On Time,No,N/A,1200000,1.1304,Compliant
MA-012991,Bay State Manufacturing Corp,2024,Meals,Construction,Boston,504961.79,102421.01,402540.79,28177.85,23898.49,0.0,14,Not Filed,No,N/A,800000,0.6312,Compliant
MA-012992,Federal Hospitality Services,2022,Meals,Retail,Somerville,953526.33,147070.75,806455.59,56451.89,58130.77,1678.88,14,On Time,No,N/A,600000,1.5892,Compliant
MA-012993,Atlantic Healthcare Holdings,2022,Meals,Restaurant,Worcester,310855.33,136730.59,174124.74,12188.73,32050.41,19861.68,5,On Time,No,N/A,450000,0.6908,Suspicious
MA-012994,Pilgrim Retail Ventures,2025,Income,Construction,Lynn,573679.7,134767.21,438912.49,47893.45,42800.95,0.0,7,Late,No,N/A,800000,0.7171,Compliant
MA-012995,Pioneer Hospitality Associates,2024,Sales/Use,Healthcare,Somerville,1348964.12,435138.2,913825.92,57114.12,64442.74,7328.62,15,On Time,No,N/A,1200000,1.1241,Compliant
MA-012996,Coastal Manufacturing Group,2024,Income,Restaurant,Boston,517564.12,200755.42,316808.7,19724.52,23918.7,4194.18,8,Not Filed,Yes,Underpaid,450000,1.1501,Compliant
